"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.892197663E1,6.152206421E-2,1.963916016E-1,9.765692139E0,9.767860440E0
1.893199363E1,6.511459351E-2,2.004331970E-1,9.774523773E0,9.776795404E0
1.894201063E1,6.511459351E-2,1.939965820E-1,9.774224396E0,9.776366254E0
1.895202762E1,6.526428223E-2,2.050735474E-1,9.778265991E0,9.780633946E0
1.896204562E1,7.155120850E-2,2.028282166E-1,9.781708832E0,9.784073105E0
1.897206262E1,6.960525513E-2,2.161505127E-1,9.778715057E0,9.781351344E0
1.898208062E1,6.436614990E-2,2.025288391E-1,9.776769104E0,9.779078435E0
1.899209862E1,7.214996338E-2,2.010319519E-1,9.779912567E0,9.782244593E0
1.900211662E1,6.631210327E-2,2.035766602E-1,9.782157898E0,9.784500697E0
1.901213462E1,6.571334839E-2,2.044747925E-1,9.775122528E0,9.777481712E0
1.902215262E1,6.945556641E-2,2.046244812E-1,9.772428131E0,9.774816972E0
1.903217062E1,6.960525513E-2,2.035766602E-1,9.772278442E0,9.774646505E0
1.904218862E1,6.496490479E-2,2.005828857E-1,9.773326263E0,9.775600247E0
1.905220662E1,6.765930176E-2,1.896556091E-1,9.769434357E0,9.771509335E0
1.906222362E1,6.271957397E-2,1.978884888E-1,9.772727509E0,9.774932049E0
1.907224162E1,6.242019653E-2,2.025288391E-1,9.780960388E0,9.783256121E0
1.908225863E1,6.077362061E-2,2.041754150E-1,9.766739960E0,9.769062927E0
1.909227663E1,6.376739502E-2,1.966909790E-1,9.771080933E0,9.773268451E0
1.910229363E1,7.140151978E-2,1.929487610E-1,9.777218170E0,9.779382524E0
1.911231063E1,7.050338745E-2,1.956431580E-1,9.779463501E0,9.781674363E0
1.912232863E1,6.990463257E-2,1.999841309E-1,9.779762878E0,9.782057159E0
1.913234562E1,7.125183105E-2,2.046244812E-1,9.784552917E0,9.786951711E0
1.914236263E1,6.930587769E-2,2.001338196E-1,9.774074707E0,9.776369123E0
1.915237963E1,6.541397095E-2,1.984872437E-1,9.784103851E0,9.786335593E0
1.916239663E1,6.825805664E-2,2.032772827E-1,9.784403229E0,9.786752646E0
1.917241463E1,6.421646118E-2,2.002835083E-1,9.777367859E0,9.779629824E0
1.918243162E1,6.556365967E-2,1.959425354E-1,9.780810699E0,9.782992896E0
1.919244962E1,6.152206421E-2,1.959425354E-1,9.789642334E0,9.791796335E0
1.920246763E1,6.631210327E-2,2.001338196E-1,9.772278442E0,9.774552511E0
1.921248563E1,6.721023560E-2,1.986369324E-1,9.774374084E0,9.776623271E0
1.922250262E1,6.406677246E-2,1.959425354E-1,9.777816925E0,9.779989870E0
1.923252062E1,6.421646118E-2,2.011816406E-1,9.781858521E0,9.784137873E0
1.924253963E1,6.182144165E-2,2.037263489E-1,9.782606964E0,9.784923369E0
1.925255763E1,6.316864014E-2,2.041754150E-1,9.777367859E0,9.779703478E0
1.926257563E1,6.915618896E-2,1.977388000E-1,9.780661011E0,9.782904120E0
1.927259363E1,6.706054688E-2,1.942959595E-1,9.776469727E0,9.778630188E0
1.928261062E1,6.691085815E-2,2.020797729E-1,9.778715057E0,9.781031718E0
1.929262863E1,6.825805664E-2,1.983375549E-1,9.784852295E0,9.787100254E0
1.930264562E1,6.541397095E-2,1.996847534E-1,9.779313812E0,9.781571020E0
1.931266362E1,6.885681152E-2,2.047741699E-1,9.782307587E0,9.784692915E0
1.932268063E1,7.170089722E-2,2.064207458E-1,9.772727509E0,9.775170254E0
1.933269763E1,6.721023560E-2,1.999841309E-1,9.773775330E0,9.776052120E0
1.934271563E1,6.780899048E-2,2.004331970E-1,9.779613190E0,9.781901945E0
1.935273363E1,6.721023560E-2,2.049238586E-1,9.777667236E0,9.780045378E0
1.936275063E1,6.990463257E-2,2.149530029E-1,9.774523773E0,9.777136925E0
1.937276863E1,6.511459351E-2,2.053729248E-1,9.778265991E0,9.780639230E0
1.938278663E1,6.990463257E-2,1.951940918E-1,9.776769104E0,9.778967303E0
1.939280463E1,6.107299805E-2,2.038760376E-1,9.793983307E0,9.796295441E0
1.940282163E1,6.810836792E-2,2.008822632E-1,9.775721283E0,9.778022246E0
1.941284063E1,7.095245361E-2,1.989363098E-1,9.786798248E0,9.789077069E0
1.942285863E1,6.256988525E-2,1.983375549E-1,9.778565369E0,9.780776730E0
1.943287563E1,6.616241455E-2,2.034269714E-1,9.776320038E0,9.778660107E0
1.944289262E1,7.229965210E-2,2.023791504E-1,9.782008209E0,9.784368614E0
1.945290962E1,6.481521606E-2,2.080673218E-1,9.775421906E0,9.777850810E0
1.946292762E1,6.601272583E-2,2.038760376E-1,9.783954163E0,9.786300740E0
1.947294463E1,6.556365967E-2,1.986369324E-1,9.774823151E0,9.777061054E0
1.948296163E1,6.960525513E-2,2.059716797E-1,9.777068481E0,9.779485534E0
1.949297862E1,7.080276489E-2,2.028282166E-1,9.783654785E0,9.786013145E0
1.950299562E1,6.526428223E-2,2.020797729E-1,9.787546692E0,9.789850147E0
1.951301362E1,6.661148071E-2,1.977388000E-1,9.782606964E0,9.784831973E0
1.952303063E1,6.316864014E-2,1.954934692E-1,9.787247314E0,9.789403351E0
1.953304663E1,6.601272583E-2,1.993853760E-1,9.785750427E0,9.788004068E0
1.954306362E1,6.870712280E-2,2.025288391E-1,9.777068481E0,9.779407277E0
1.955308063E1,7.020401001E-2,2.037263489E-1,9.786648560E0,9.789020536E0
1.956309663E1,6.706054688E-2,1.996847534E-1,9.782906342E0,9.785173867E0
1.957311263E1,5.897735596E-2,1.972897339E-1,9.783355408E0,9.785522194E0
1.958312963E1,6.466552734E-2,1.959425354E-1,9.787846069E0,9.790020724E0
1.959314663E1,6.706054688E-2,2.004331970E-1,9.780661011E0,9.782944362E0
1.960316300E1,6.256988525E-2,1.986369324E-1,9.781559143E0,9.783775901E0
1.961317900E1,6.331832886E-2,1.917512512E-1,9.782606964E0,9.784690939E0
1.962319600E1,6.855743408E-2,1.992356873E-1,9.791737976E0,9.794004675E0
1.963321300E1,6.900650024E-2,2.031275940E-1,9.788145447E0,9.790496106E0
1.964323000E1,7.334747314E-2,1.923500061E-1,9.783056030E0,9.785221697E0
1.965324700E1,7.319778442E-2,2.014810181E-1,9.788744202E0,9.791091132E0
1.966326500E1,6.691085815E-2,2.046244812E-1,9.793384552E0,9.795750570E0
1.967328200E1,6.780899048E-2,1.969903564E-1,9.783355408E0,9.785573376E0
1.968329900E1,6.451583862E-2,2.022294617E-1,9.789792023E0,9.792093080E0
1.969331600E1,6.212081909E-2,1.933978271E-1,9.795180817E0,9.797286816E0
1.970333300E1,6.301895142E-2,2.083666992E-1,9.780810699E0,9.783232902E0
1.971335000E1,6.256988525E-2,2.041754150E-1,9.784253540E0,9.786583670E0
1.972336700E1,5.628295898E-2,2.032772827E-1,9.801916809E0,9.804185971E0
1.973338400E1,6.406677246E-2,1.966909790E-1,9.791139221E0,9.793324213E0
1.974340100E1,6.271957397E-2,2.076182556E-1,9.775272217E0,9.777677945E0
1.975341800E1,6.810836792E-2,1.986369324E-1,9.791288910E0,9.793540417E0
1.976343500E1,6.436614990E-2,2.017803955E-1,9.796827393E0,9.799116557E0
1.977345200E1,6.496490479E-2,2.032772827E-1,9.788145447E0,9.790471561E0
1.978347000E1,6.556365967E-2,2.010319519E-1,9.781559143E0,9.783844424E0
1.979348700E1,6.511459351E-2,1.983375549E-1,9.784403229E0,9.786629871E0
1.980350400E1,6.077362061E-2,2.019300842E-1,9.782157898E0,9.784430608E0
1.981352100E1,6.107299805E-2,2.050735474E-1,9.797426147E0,9.799762456E0
1.982353900E1,6.212081909E-2,2.019300842E-1,9.802665253E0,9.804941653E0
1.983355600E1,6.676116943E-2,2.013313293E-1,9.790241089E0,9.792538585E0
1.984357300E1,6.706054688E-2,2.047741699E-1,9.792785797E0,9.795156111E0
1.985359100E1,6.646179199E-2,1.975891113E-1,9.778715057E0,9.780936908E0
1.986360800E1,7.379653931E-2,1.989363098E-1,9.783056030E0,9.785356758E0
1.987362500E1,6.511459351E-2,2.026785278E-1,9.790091400E0,9.792405635E0
1.988364300E1,6.301895142E-2,2.011816406E-1,9.789342957E0,9.791612787E0
1.989366100E1,7.065307617E-2,2.022294617E-1,9.785600739E0,9.787945159E0
1.990367900E1,6.346801758E-2,1.993853760E-1,9.796677704E0,9.798912019E0
1.991369600E1,6.526428223E-2,2.179467773E-1,9.785301361E0,9.787945798E0
1.992371400E1,6.167175293E-2,1.981878662E-1,9.786648560E0,9.788849364E0
1.993373100E1,6.765930176E-2,2.020797729E-1,9.792187042E0,9.794505658E0
1.994374800E1,7.858657837E-2,2.052232361E-1,9.793384552E0,9.795849805E0
1.995376600E1,7.274871826E-2,2.013313293E-1,9.786648560E0,9.788989565E0
1.996378200E1,6.721023560E-2,1.992356873E-1,9.784103851E0,9.786362973E0
1.997380000E1,6.646179199E-2,1.972897339E-1,9.787995758E0,9.790209465E0
1.998381600E1,5.882766724E-2,1.980381775E-1,9.795031128E0,9.797209532E0
1.999383300E1,5.748046875E-2,1.957928467E-1,9.793234863E0,9.795360531E0
2.000385000E1,6.556365967E-2,1.990859985E-1,9.787995758E0,9.790239772E0
2.001386600E1,6.810836792E-2,1.938468933E-1,9.786498871E0,9.788655450E0
2.002388300E1,6.631210327E-2,1.896556091E-1,9.790839844E0,9.792901071E0
2.003390000E1,6.601272583E-2,2.031275940E-1,9.782157898E0,9.784489340E0
2.004391700E1,6.256988525E-2,2.052232361E-1,9.789043579E0,9.791394475E0
2.005393400E1,5.688171387E-2,2.041754150E-1,9.795180817E0,9.797473672E0
2.006395100E1,5.882766724E-2,2.086660767E-1,9.783954163E0,9.786355873E0
2.007396800E1,6.885681152E-2,2.013313293E-1,9.794282684E0,9.796593738E0
2.008398500E1,6.511459351E-2,2.134561157E-1,9.786199493E0,9.788743737E0
2.009400200E1,6.451583862E-2,1.971400452E-1,9.790390778E0,9.792587915E0
2.010401900E1,6.661148071E-2,1.968406677E-1,9.790091400E0,9.792296613E0
2.011403600E1,6.107299805E-2,2.013313293E-1,9.787846069E0,9.790106991E0
2.012405300E1,5.613327026E-2,2.050735474E-1,9.782606964E0,9.784917226E0
2.013407000E1,6.631210327E-2,1.950444031E-1,9.790390778E0,9.792557949E0
2.014408700E1,6.256988525E-2,2.070195007E-1,9.800120544E0,9.802506554E0
2.015410500E1,7.544311523E-2,2.008822632E-1,9.789492645E0,9.791844137E0
2.016412100E1,6.017486572E-2,1.956431580E-1,9.793085175E0,9.795224066E0
2.017413800E1,5.942642212E-2,2.019300842E-1,9.789941711E0,9.792204347E0
2.018415500E1,6.391708374E-2,1.945953369E-1,9.787846069E0,9.789988938E0
2.019417200E1,6.975494385E-2,2.116598511E-1,9.790390778E0,9.792926898E0
2.020418900E1,7.439529419E-2,2.053729248E-1,9.798024902E0,9.800459412E0
2.021420600E1,6.092330933E-2,2.004331970E-1,9.798024902E0,9.800264134E0
2.022422300E1,6.541397095E-2,2.005828857E-1,9.790540466E0,9.792813442E0
2.023424000E1,6.616241455E-2,1.999841309E-1,9.785151672E0,9.787418678E0
2.024425700E1,6.975494385E-2,2.109114075E-1,9.790989532E0,9.793509351E0
2.025427400E1,6.616241455E-2,2.103126526E-1,9.796228638E0,9.798709323E0
2.026429200E1,6.406677246E-2,1.987866211E-1,9.789642334E0,9.791869980E0
2.027430900E1,6.271957397E-2,2.034269714E-1,9.790091400E0,9.792405522E0
2.028432600E1,5.912704468E-2,2.013313293E-1,9.792486420E0,9.794734330E0
2.029434300E1,6.047424316E-2,2.020797729E-1,9.786349182E0,9.788622154E0
2.030436100E1,6.182144165E-2,1.981878662E-1,9.786199493E0,9.788401343E0
2.031437800E1,6.571334839E-2,2.058219910E-1,9.801767120E0,9.804148082E0
2.032439600E1,6.691085815E-2,2.038760376E-1,9.803413696E0,9.805761704E0
2.033441400E1,7.170089722E-2,1.975891113E-1,9.798174591E0,9.800428960E0
2.034443100E1,6.391708374E-2,2.052232361E-1,9.793833618E0,9.796192062E0
2.035444900E1,6.676116943E-2,1.998344421E-1,9.794282684E0,9.796548584E0
2.036446600E1,6.870712280E-2,2.034269714E-1,9.791588287E0,9.793942229E0
2.037448300E1,7.020401001E-2,2.026785278E-1,9.790091400E0,9.792440800E0
2.038450000E1,6.122268677E-2,2.061213684E-1,9.785600739E0,9.787962814E0
2.039451800E1,6.212081909E-2,1.998344421E-1,9.789792023E0,9.792028424E0
2.040453500E1,6.451583862E-2,2.016307068E-1,9.798473969E0,9.800760651E0
2.041455300E1,6.301895142E-2,1.950444031E-1,9.792785797E0,9.794930698E0
2.042457000E1,6.242019653E-2,2.053729248E-1,9.781708832E0,9.784063675E0
2.043458800E1,6.870712280E-2,2.062710571E-1,9.789342957E0,9.791756938E0
2.044460600E1,6.526428223E-2,2.074685669E-1,9.784552917E0,9.786969829E0
2.045462400E1,6.990463257E-2,2.022294617E-1,9.783654785E0,9.785994296E0
2.046464100E1,6.780899048E-2,1.987866211E-1,9.798174591E0,9.800425475E0
2.047465800E1,6.885681152E-2,2.043251038E-1,9.790989532E0,9.793363367E0
2.048467600E1,7.229965210E-2,1.986369324E-1,9.785151672E0,9.787434655E0
2.049469300E1,6.631210327E-2,2.034269714E-1,9.789342957E0,9.791680926E0
2.050471000E1,7.274871826E-2,2.043251038E-1,9.788744202E0,9.791146724E0
2.051472700E1,6.721023560E-2,2.010319519E-1,9.785151672E0,9.787447283E0
2.052474500E1,7.334747314E-2,2.032772827E-1,9.785750427E0,9.788136336E0
2.053476200E1,7.020401001E-2,2.022294617E-1,9.789342957E0,9.791683251E0
2.054477900E1,7.005432129E-2,2.010319519E-1,9.802066498E0,9.804378057E0
2.055479600E1,7.095245361E-2,2.062710571E-1,9.790989532E0,9.793419118E0
2.056481200E1,7.274871826E-2,1.902543640E-1,9.794132996E0,9.796250825E0
2.057482900E1,6.945556641E-2,2.004331970E-1,9.794731750E0,9.797028509E0
2.058484500E1,6.197113037E-2,1.983375549E-1,9.793983307E0,9.796187382E0
2.059486100E1,7.095245361E-2,2.038760376E-1,9.780810699E0,9.783192609E0
2.060487775E1,6.391708374E-2,2.058219910E-1,9.787846069E0,9.790218525E0
2.061489375E1,6.765930176E-2,2.091151428E-1,9.787696381E0,9.790163807E0
2.062490975E1,6.870712280E-2,1.986369324E-1,9.790839844E0,9.793095636E0
2.063492675E1,6.855743408E-2,1.992356873E-1,9.789342957E0,9.791610210E0
2.064494375E1,6.915618896E-2,2.049238586E-1,9.798773346E0,9.801159903E0
2.065495975E1,6.571334839E-2,1.998344421E-1,9.791737976E0,9.793997378E0
2.066497675E1,6.361770630E-2,1.993853760E-1,9.785001984E0,9.787239936E0
2.067499375E1,6.361770630E-2,1.953437805E-1,9.779912567E0,9.782070140E0
2.068501075E1,6.885681152E-2,2.110610962E-1,9.795929260E0,9.798444679E0
2.069502775E1,6.915618896E-2,1.995350647E-1,9.789792023E0,9.792069478E0
2.070504575E1,6.735992432E-2,2.053729248E-1,9.789193268E0,9.791579047E0
2.071506175E1,7.214996338E-2,1.996847534E-1,9.801018677E0,9.803318148E0
2.072507875E1,6.870712280E-2,2.082170105E-1,9.790690155E0,9.793144985E0
2.073509475E1,6.152206421E-2,2.008822632E-1,9.790540466E0,9.792794355E0
2.074511075E1,6.002517700E-2,2.079176331E-1,9.792187042E0,9.794578084E0
2.075512775E1,5.733078003E-2,1.965412903E-1,9.782157898E0,9.784300100E0
2.076514275E1,6.706054688E-2,2.008822632E-1,9.787846069E0,9.790136949E0
2.077515875E1,6.765930176E-2,2.041754150E-1,9.787247314E0,9.789610583E0
2.078517375E1,6.406677246E-2,2.133064270E-1,9.790091400E0,9.792624460E0
2.079518975E1,6.631210327E-2,2.023791504E-1,9.791139221E0,9.793455052E0
2.080520675E1,6.765930176E-2,1.992356873E-1,9.776918793E0,9.779182671E0
2.081522375E1,7.110214233E-2,1.981878662E-1,9.786349182E0,9.788614011E0
2.082524075E1,6.556365967E-2,2.034269714E-1,9.781259766E0,9.783594622E0
2.083525675E1,6.496490479E-2,2.031275940E-1,9.786947937E0,9.789271228E0
2.084527375E1,7.200027466E-2,1.990859985E-1,9.779912567E0,9.782203693E0
2.085529075E1,6.556365967E-2,1.992356873E-1,9.776619415E0,9.778869088E0
2.086530775E1,6.316864014E-2,2.025288391E-1,9.787546692E0,9.789845681E0
2.087532475E1,6.182144165E-2,1.950444031E-1,9.785900116E0,9.788038889E0
2.088534075E1,7.005432129E-2,1.874102783E-1,9.782008209E0,9.784054110E0
2.089535675E1,6.286926270E-2,1.972897339E-1,9.784552917E0,9.786743666E0
2.090537375E1,6.541397095E-2,2.011816406E-1,9.780810699E0,9.783098230E0
2.091539075E1,6.481521606E-2,2.020797729E-1,9.779613190E0,9.781915527E0
2.092540675E1,6.900650024E-2,2.007325745E-1,9.785900116E0,9.788201906E0
2.093542375E1,6.406677246E-2,1.984872437E-1,9.782756653E0,9.784979789E0
2.094544075E1,6.511459351E-2,1.975891113E-1,9.780511322E0,9.782723705E0
2.095545775E1,6.346801758E-2,1.984872437E-1,9.781259766E0,9.783479339E0
2.096547475E1,7.185058594E-2,1.968406677E-1,9.791588287E0,9.793830198E0
2.097549175E1,7.095245361E-2,2.113604736E-1,9.777068481E0,9.779610196E0
2.098550875E1,6.765930176E-2,2.056723022E-1,9.771380310E0,9.773778800E0
2.099552475E1,7.439529419E-2,1.969903564E-1,9.771829376E0,9.774097872E0
2.100554075E1,6.242019653E-2,1.942959595E-1,9.783804474E0,9.785932617E0
2.101555775E1,7.334747314E-2,2.013313293E-1,9.781110077E0,9.783456878E0
2.102557475E1,6.885681152E-2,1.933978271E-1,9.794881439E0,9.797032530E0
2.103559175E1,6.256988525E-2,2.032772827E-1,9.793683929E0,9.795993138E0
2.104560875E1,6.376739502E-2,2.064207458E-1,9.783954163E0,9.786339196E0
2.105562575E1,6.062393188E-2,2.034269714E-1,9.785600739E0,9.787902718E0
2.106564175E1,7.095245361E-2,2.020797729E-1,9.778864746E0,9.781209854E0
2.107565875E1,7.259902954E-2,2.073188782E-1,9.784253540E0,9.786719015E0
2.108567575E1,6.780899048E-2,1.957928467E-1,9.794282684E0,9.796474172E0
2.109569175E1,6.735992432E-2,1.947450256E-1,9.786648560E0,9.788817754E0
2.110570875E1,5.942642212E-2,2.086660767E-1,9.786199493E0,9.788604270E0
2.111572475E1,6.451583862E-2,2.106120300E-1,9.787546692E0,9.790025024E0
2.112574175E1,6.571334839E-2,2.101629639E-1,9.787846069E0,9.790322640E0
2.113575875E1,6.481521606E-2,2.079176331E-1,9.792336731E0,9.794758262E0
2.114577475E1,5.927673340E-2,1.960922241E-1,9.792935486E0,9.795077913E0
2.115579175E1,6.047424316E-2,2.001338196E-1,9.784852295E0,9.787085629E0
2.116580975E1,6.077362061E-2,2.026785278E-1,9.785301361E0,9.787588812E0
2.117582675E1,7.080276489E-2,1.942959595E-1,9.789642334E0,9.791826233E0
2.118584475E1,6.765930176E-2,2.080673218E-1,9.788295135E0,9.790740087E0
2.119586175E1,6.017486572E-2,1.977388000E-1,9.777517548E0,9.779701991E0
2.120587875E1,5.867797852E-2,2.002835083E-1,9.779313812E0,9.781540534E0
2.121589475E1,6.107299805E-2,2.005828857E-1,9.786349182E0,9.788595084E0
2.122591075E1,6.735992432E-2,2.008822632E-1,9.791139221E0,9.793431385E0
2.123592675E1,6.795867920E-2,2.020797729E-1,9.796827393E0,9.799146982E0
2.124594375E1,6.361770630E-2,1.999841309E-1,9.784852295E0,9.787102498E0
2.125596075E1,6.795867920E-2,2.053729248E-1,9.790241089E0,9.792630750E0
2.126597775E1,7.185058594E-2,2.005828857E-1,9.792187042E0,9.794504738E0
2.127599475E1,6.242019653E-2,1.998344421E-1,9.782606964E0,9.784846912E0
2.128601075E1,6.706054688E-2,1.945953369E-1,9.785001984E0,9.787166509E0
2.129602775E1,6.825805664E-2,1.996847534E-1,9.798473969E0,9.800746159E0
2.130604375E1,6.915618896E-2,1.954934692E-1,9.785750427E0,9.787947267E0
2.131606075E1,7.439529419E-2,2.007325745E-1,9.786798248E0,9.789139297E0
2.132607775E1,6.436614990E-2,2.091151428E-1,9.786049805E0,9.788495437E0
2.133609375E1,6.361770630E-2,1.974394226E-1,9.783355408E0,9.785554280E0
2.134610975E1,5.897735596E-2,2.016307068E-1,9.776020660E0,9.778277620E0
2.135612675E1,5.777984619E-2,1.983375549E-1,9.779613190E0,9.781794847E0
2.136614275E1,6.840774536E-2,2.040257263E-1,9.797426147E0,9.799789040E0
2.137615975E1,6.346801758E-2,2.050735474E-1,9.794432373E0,9.796784618E0
2.138617575E1,6.541397095E-2,1.989363098E-1,9.792935486E0,9.795174326E0
2.139619275E1,6.795867920E-2,2.016307068E-1,9.793683929E0,9.795995010E0
2.140620975E1,6.825805664E-2,2.053729248E-1,9.781110077E0,9.783504052E0
2.141622575E1,6.316864014E-2,2.029779053E-1,9.785151672E0,9.787460527E0
2.142624275E1,7.664062500E-2,1.948947144E-1,9.779613190E0,9.781855237E0
2.143625975E1,6.840774536E-2,1.998344421E-1,9.796078949E0,9.798355791E0
2.144627775E1,6.466552734E-2,1.962419128E-1,9.787097626E0,9.789278444E0
2.145629475E1,5.882766724E-2,1.929487610E-1,9.786349182E0,9.788427873E0
2.146631175E1,7.289840698E-2,1.919009399E-1,9.792935486E0,9.795086808E0
2.147632875E1,6.646179199E-2,2.083666992E-1,9.786199493E0,9.788643133E0
2.148634475E1,6.780899048E-2,2.019300842E-1,9.800419922E0,9.802734540E0
2.149636175E1,7.095245361E-2,2.031275940E-1,9.798324280E0,9.800686392E0
2.150637875E1,7.185058594E-2,2.041754150E-1,9.809550934E0,9.811938628E0
2.151639475E1,6.107299805E-2,2.044747925E-1,9.795629883E0,9.797954105E0
2.152641275E1,6.735992432E-2,1.989363098E-1,9.786947937E0,9.789201343E0
2.153642975E1,6.750961304E-2,1.986369324E-1,9.788744202E0,9.790992147E0
2.154644575E1,6.062393188E-2,1.990859985E-1,9.789941711E0,9.792153451E0
2.155646275E1,6.242019653E-2,2.089654541E-1,9.788893890E0,9.791323018E0
2.156648075E1,6.706054688E-2,1.987866211E-1,9.793833618E0,9.796080348E0
2.157649775E1,6.286926270E-2,2.004331970E-1,9.793683929E0,9.795936449E0
2.158651575E1,7.050338745E-2,1.959425354E-1,9.795031128E0,9.797244460E0
2.159653375E1,5.837860107E-2,1.987866211E-1,9.788893890E0,9.791086139E0
2.160655438E1,6.451583862E-2,2.104623413E-1,9.789492645E0,9.791967266E0
2.161657137E1,6.586303711E-2,1.926493835E-1,9.796528015E0,9.798643420E0
2.162658738E1,6.661148071E-2,1.992356873E-1,9.794282684E0,9.796535370E0
2.163660438E1,6.436614990E-2,1.977388000E-1,9.783954163E0,9.786163839E0
2.164662137E1,6.376739502E-2,2.019300842E-1,9.788893890E0,9.791184077E0
2.165663738E1,7.080276489E-2,2.002835083E-1,9.787247314E0,9.789552416E0
2.166665438E1,6.646179199E-2,1.993853760E-1,9.787247314E0,9.789503649E0
2.167667137E1,7.319778442E-2,1.996847534E-1,9.782606964E0,9.784918545E0
2.168668837E1,7.394622803E-2,1.998344421E-1,9.791139221E0,9.793457464E0
2.169670538E1,6.571334839E-2,2.044747925E-1,9.789941711E0,9.792297325E0
2.170672238E1,6.780899048E-2,2.037263489E-1,9.783205719E0,9.785561641E0
2.171673837E1,6.376739502E-2,2.101629639E-1,9.783505096E0,9.785969892E0
2.172675538E1,6.556365967E-2,2.032772827E-1,9.795480194E0,9.797808555E0
2.173677338E1,6.855743408E-2,2.074685669E-1,9.794132996E0,9.796570036E0
2.174678937E1,6.930587769E-2,2.043251038E-1,9.792187042E0,9.794563754E0
2.175680538E1,6.152206421E-2,1.993853760E-1,9.786199493E0,9.788423776E0
2.176682238E1,6.616241455E-2,1.972897339E-1,9.797575836E0,9.799785353E0
2.177683837E1,6.571334839E-2,1.942959595E-1,9.784852295E0,9.787001768E0
2.178685438E1,6.331832886E-2,2.002835083E-1,9.796977081E0,9.799228675E0
2.179687037E1,6.466552734E-2,2.040257263E-1,9.777966614E0,9.780308749E0
2.180688738E1,7.080276489E-2,2.101629639E-1,9.795480194E0,9.797990291E0
2.181690438E1,7.454498291E-2,2.016307068E-1,9.783355408E0,9.785716884E0
2.182692138E1,6.900650024E-2,2.005828857E-1,9.786349182E0,9.788647798E0
2.183693738E1,6.990463257E-2,1.960922241E-1,9.785900116E0,9.788114216E0
2.184695438E1,6.795867920E-2,1.984872437E-1,9.793683929E0,9.795930812E0
2.185697037E1,6.930587769E-2,2.044747925E-1,9.794582062E0,9.796961315E0
2.186698737E1,6.840774536E-2,2.074685669E-1,9.789342957E0,9.791780142E0
2.187700438E1,7.035369873E-2,1.953437805E-1,9.779613190E0,9.781816957E0
2.188702138E1,6.900650024E-2,2.031275940E-1,9.787546692E0,9.789897495E0
2.189703737E1,7.050338745E-2,2.049238586E-1,9.793234863E0,9.795632374E0
2.190705338E1,6.780899048E-2,1.951940918E-1,9.781858521E0,9.784040827E0
2.191706937E1,6.451583862E-2,2.068698120E-1,9.784253540E0,9.786652888E0
2.192708538E1,6.586303711E-2,2.040257263E-1,9.785001984E0,9.787350421E0
2.193710237E1,6.855743408E-2,1.962419128E-1,9.790839844E0,9.793046301E0
2.194711838E1,6.212081909E-2,1.951940918E-1,9.788893890E0,9.791036887E0
2.195713437E1,6.691085815E-2,2.025288391E-1,9.801467743E0,9.803788294E0
2.196715137E1,6.346801758E-2,1.936972046E-1,9.785600739E0,9.787723362E0
2.197716738E1,6.885681152E-2,1.995350647E-1,9.781110077E0,9.783387442E0
2.198718438E1,8.038284302E-2,2.079176331E-1,9.784103851E0,9.786642903E0
2.199720038E1,6.855743408E-2,2.002835083E-1,9.786049805E0,9.788339205E0
2.200721638E1,6.421646118E-2,2.107617188E-1,9.794881439E0,9.797359168E0
2.201723337E1,6.765930176E-2,1.978884888E-1,9.788893890E0,9.791127679E0
2.202724938E1,7.170089722E-2,1.977388000E-1,9.785900116E0,9.788160334E0
2.203726638E1,6.481521606E-2,2.010319519E-1,9.797276459E0,9.799553095E0
2.204728337E1,6.122268677E-2,1.974394226E-1,9.793983307E0,9.796164533E0
2.205730038E1,6.750961304E-2,2.025288391E-1,9.790839844E0,9.793167022E0
2.206731638E1,7.200027466E-2,2.040257263E-1,9.790540466E0,9.792930775E0
2.207733337E1,6.930587769E-2,2.088157654E-1,9.789193268E0,9.791665444E0
2.208735137E1,6.706054688E-2,2.022294617E-1,9.790839844E0,9.793157750E0
2.209736837E1,6.975494385E-2,1.974394226E-1,9.789193268E0,9.791432628E0
2.210738538E1,6.691085815E-2,1.893562317E-1,9.792037354E0,9.794096609E0
2.211740238E1,6.975494385E-2,1.962419128E-1,9.788594513E0,9.790809935E0
2.212741937E1,6.795867920E-2,2.031275940E-1,9.793534241E0,9.795876282E0
2.213743637E1,6.571334839E-2,2.016307068E-1,9.787546692E0,9.789843892E0
2.214745338E1,7.289840698E-2,1.935475159E-1,9.792486420E0,9.794670239E0
2.215747138E1,6.571334839E-2,1.999841309E-1,9.787995758E0,9.790259080E0
2.216748838E1,6.930587769E-2,1.986369324E-1,9.793234863E0,9.795494323E0
2.217750538E1,7.274871826E-2,2.026785278E-1,9.792785797E0,9.795153119E0
2.218752237E1,6.840774536E-2,1.998344421E-1,9.794132996E0,9.796410289E0
2.219754037E1,6.406677246E-2,2.001338196E-1,9.791139221E0,9.793393965E0
2.220755737E1,6.616241455E-2,1.978884888E-1,9.790839844E0,9.793062961E0
2.221757438E1,7.035369873E-2,2.058219910E-1,9.789342957E0,9.791759181E0
2.222759138E1,7.289840698E-2,1.962419128E-1,9.794282684E0,9.796519707E0
