"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.450900667E0,-1.122665405E-2,1.146615601E-1,9.782157898E0,9.782836319E0
6.460916667E0,-3.293151855E-3,1.113684082E-1,9.790690155E0,9.791324092E0
6.470933667E0,-3.143463135E-3,1.242416382E-1,9.765392761E0,9.766183576E0
6.480950667E0,-8.981323242E-4,1.194515991E-1,9.786498871E0,9.787227883E0
6.490967667E0,-1.347198486E-3,1.035845947E-1,9.796677704E0,9.797225404E0
6.500983667E0,-1.047821045E-3,1.137634277E-1,9.756411438E0,9.757074734E0
6.511000667E0,2.245330811E-3,1.190025330E-1,9.748777313E0,9.749503872E0
6.521017667E0,1.945953369E-3,1.073268127E-1,9.779313812E0,9.779902938E0
6.531033667E0,-0.000000000E0,1.029858398E-1,9.764344940E0,9.764888028E0
6.541050667E0,1.182540894E-2,1.001417542E-1,9.755962372E0,9.756483486E0
6.551067667E0,8.981323242E-4,1.091230774E-1,9.770781555E0,9.771390937E0
6.561084667E0,3.742218018E-3,1.127156067E-1,9.768386536E0,9.769037533E0
6.571100667E0,1.047821045E-3,1.115180969E-1,9.747879181E0,9.748517113E0
6.581117667E0,-1.781295776E-2,1.204994202E-1,9.754166107E0,9.754926645E0
6.591134667E0,-8.981323242E-3,1.083746338E-1,9.764045563E0,9.764651119E0
6.601151667E0,-2.844085693E-3,1.130149841E-1,9.766141205E0,9.766795509E0
6.611167667E0,-1.047821045E-3,1.146615601E-1,9.745933228E0,9.746607761E0
6.621184667E0,-1.002914429E-2,1.055305481E-1,9.785900116E0,9.786474256E0
6.631201667E0,-8.382568359E-3,1.038839722E-1,9.780960388E0,9.781515642E0
6.641217667E0,-1.107696533E-2,1.052311707E-1,9.743687897E0,9.744262421E0
6.651234667E0,-1.646575928E-2,9.714797974E-2,9.776170349E0,9.776666893E0
6.661251667E0,-1.541793823E-2,9.175918579E-2,9.798773346E0,9.799215098E0
6.671268667E0,-5.688171387E-3,1.068777466E-1,9.762848053E0,9.763434709E0
6.681284667E0,-1.496887207E-3,1.055305481E-1,9.772128754E0,9.772698671E0
6.691301667E0,4.490661621E-4,1.082249451E-1,9.783205719E0,9.783804320E0
6.701318667E0,6.885681152E-3,1.118174744E-1,9.768087158E0,9.768729564E0
6.711335667E0,1.047821045E-3,1.118174744E-1,9.747280426E0,9.747921827E0
6.721351667E0,-5.987548828E-3,1.098715210E-1,9.783505096E0,9.784123853E0
6.731368667E0,-5.987548828E-3,1.097218323E-1,9.781409454E0,9.782026663E0
6.741385667E0,1.047821045E-3,1.124162292E-1,9.754465485E0,9.755113295E0
6.751402667E0,4.041595459E-3,1.175056458E-1,9.753118286E0,9.753826952E0
6.761418667E0,-2.544708252E-3,1.142124939E-1,9.776170349E0,9.776837815E0
6.771435667E0,2.694396973E-3,1.083746338E-1,9.757908325E0,9.758510501E0
6.781452667E0,-4.041595459E-3,1.173559570E-1,9.759704590E0,9.760410977E0
6.791469667E0,-1.901046753E-2,1.139131165E-1,9.790540466E0,9.791221590E0
6.801485667E0,-5.538482666E-3,1.068777466E-1,9.754465485E0,9.755052558E0
6.811502667E0,-1.257385254E-2,1.080752563E-1,9.743987274E0,9.744594725E0
6.821519667E0,-1.122665405E-2,1.034349060E-1,9.767338715E0,9.767892832E0
6.831535667E0,-1.481918335E-2,1.014889526E-1,9.779613190E0,9.780151009E0
6.841552667E0,-1.945953369E-3,1.025367737E-1,9.768685913E0,9.769224229E0
6.851569667E0,-9.280700684E-3,9.969268799E-2,9.770033112E0,9.770546134E0
6.861586667E0,-1.152603149E-2,8.472381592E-2,9.794432373E0,9.794805587E0
6.871602667E0,-6.885681152E-3,9.969268799E-2,9.783505096E0,9.784015434E0
6.881619667E0,-6.436614990E-3,1.046324158E-1,9.766141205E0,9.766703815E0
6.891636667E0,-8.083190918E-3,1.089733887E-1,9.768236847E0,9.768848020E0
6.901653667E0,1.496887207E-3,1.083746338E-1,9.786798248E0,9.787398391E0
6.911669667E0,5.239105225E-3,1.098715210E-1,9.758806458E0,9.759426350E0
6.921686667E0,3.293151855E-3,1.121168518E-1,9.752519531E0,9.753164524E0
6.931703667E0,-7.185058594E-3,1.122665405E-1,9.784253540E0,9.784900242E0
6.941720667E0,3.442840576E-3,1.131646729E-1,9.748927002E0,9.749584390E0
6.951736667E0,2.395019531E-3,1.246907043E-1,9.737999725E0,9.738798291E0
6.961753667E0,-8.532257080E-3,1.127156067E-1,9.766440582E0,9.767094719E0
6.971770667E0,-1.945953369E-3,1.145118713E-1,9.767039337E0,9.767710795E0
6.981787667E0,8.681945801E-3,1.239422607E-1,9.752220154E0,9.753011586E0
6.991803667E0,-1.646575928E-3,1.196012878E-1,9.760003967E0,9.760736889E0
7.001820667E0,-4.490661621E-3,9.520202637E-2,9.773775330E0,9.774240011E0
7.011837667E0,1.496887207E-4,1.031355286E-1,9.746382294E0,9.746927966E0
7.021854667E0,-5.239105225E-3,1.088237000E-1,9.749525757E0,9.750134488E0
7.031870667E0,-1.287322998E-2,1.038839722E-1,9.779313812E0,9.779874040E0
7.041887667E0,-1.676513672E-2,1.014889526E-1,9.774224396E0,9.774765655E0
7.051904667E0,-3.293151855E-3,1.001417542E-1,9.743837585E0,9.744352729E0
7.061921667E0,-8.083190918E-3,1.028361511E-1,9.760153656E0,9.760698746E0
7.071937667E0,-6.735992432E-3,1.013392639E-1,9.783505096E0,9.784032246E0
7.081954667E0,-3.143463135E-3,9.654922485E-2,9.754166107E0,9.754644436E0
7.091971667E0,-7.484436035E-3,1.005908203E-1,9.759105835E0,9.759627105E0
7.101988667E0,-2.110610962E-2,1.061293030E-1,9.792037354E0,9.792635214E0
7.112004667E0,-1.002914429E-2,1.143621826E-1,9.763446808E0,9.764121715E0
7.122021667E0,-5.239105225E-3,1.085243225E-1,9.748627625E0,9.749233074E0
7.132038667E0,-9.580078125E-3,1.049317932E-1,9.769134979E0,9.769703204E0
7.142055667E0,-7.634124756E-3,1.077758789E-1,9.787995758E0,9.788592079E0
7.152071667E0,-1.646575928E-3,1.109193420E-1,9.765542450E0,9.766172493E0
7.162088667E0,4.490661621E-4,1.100212097E-1,9.769434357E0,9.770053865E0
7.172105667E0,5.987548828E-4,1.131646729E-1,9.783954163E0,9.784608610E0
7.182122667E0,-2.694396973E-3,1.218466187E-1,9.753267975E0,9.754029426E0
7.192138667E0,4.939727783E-3,1.260379028E-1,9.751322021E0,9.752137772E0
7.202155667E0,1.496887207E-4,1.125659180E-1,9.775272217E0,9.775920316E0
7.212172667E0,-8.831634521E-3,1.061293030E-1,9.770482178E0,9.771062553E0
7.222189667E0,3.293151855E-3,1.088237000E-1,9.748777313E0,9.749385239E0
7.232205667E0,-2.993774414E-3,1.124162292E-1,9.767039337E0,9.767686716E0
7.242222667E0,-1.047821045E-2,1.070274353E-1,9.775122528E0,9.775714046E0
7.252240792E0,-1.107696533E-2,1.091230774E-1,9.756710815E0,9.757327323E0
7.262257792E0,-1.437011719E-2,1.170565796E-1,9.757758636E0,9.758471312E0
7.272273792E0,-1.451980591E-2,1.134640503E-1,9.782008209E0,9.782677012E0
7.282290792E0,-8.382568359E-3,1.125659180E-1,9.776769104E0,9.777420696E0
7.292307792E0,-3.442840576E-3,1.053808594E-1,9.749226379E0,9.749796509E0
7.302324792E0,-6.137237549E-3,1.052311707E-1,9.779164124E0,9.779732216E0
7.312340792E0,-6.286926270E-3,1.014889526E-1,9.781259766E0,9.781788289E0
7.322357792E0,-1.796264648E-3,1.052311707E-1,9.751920776E0,9.752488690E0
7.332374792E0,-7.634124756E-3,9.295669556E-2,9.773925018E0,9.774370030E0
7.342391792E0,-1.556762695E-2,9.924362183E-2,9.785451050E0,9.785966682E0
7.352407792E0,-6.137237549E-3,1.116677856E-1,9.760003967E0,9.760644692E0
7.362424792E0,-7.484436035E-4,1.085243225E-1,9.756261749E0,9.756865347E0
7.372441792E0,-3.442840576E-3,1.113684082E-1,9.786199493E0,9.786833773E0
7.382458792E0,-1.945953369E-3,1.246907043E-1,9.779164124E0,9.779959229E0
7.392474792E0,6.286926270E-3,1.227447510E-1,9.756261749E0,9.757035878E0
7.402491792E0,-2.095642090E-3,1.142124939E-1,9.754016418E0,9.754685294E0
7.412508792E0,-1.496887207E-3,1.173559570E-1,9.779463501E0,9.780167740E0
7.422525792E0,4.340972900E-3,1.163081360E-1,9.771529999E0,9.772223132E0
7.432541792E0,1.347198486E-3,1.179547119E-1,9.755064240E0,9.755777439E0
7.442558792E0,-9.879455566E-3,1.086740112E-1,9.787546692E0,9.788154979E0
7.452575792E0,-1.945953369E-3,9.116043091E-2,9.779613190E0,9.780038249E0
7.462592792E0,4.939727783E-3,1.023870850E-1,9.749974823E0,9.750513656E0
7.472608792E0,-3.293151855E-3,1.079255676E-1,9.765093384E0,9.765690327E0
7.482625792E0,5.987548828E-4,1.080752563E-1,9.793983307E0,9.794579605E0
7.492642792E0,1.197509766E-3,1.059796143E-1,9.762698364E0,9.763273655E0
7.502659792E0,6.735992432E-3,1.068777466E-1,9.755064240E0,9.755652031E0
7.512675792E0,-4.790039062E-3,9.999206543E-2,9.784103851E0,9.784615962E0
7.522692792E0,-4.340972900E-3,1.050814819E-1,9.763596497E0,9.764162919E0
7.532709792E0,-9.430389404E-3,1.167572021E-1,9.749525757E0,9.750229416E0
7.542726792E0,-2.095642090E-2,1.209484863E-1,9.776170349E0,9.776940953E0
7.552743792E0,-9.131011963E-3,1.112187195E-1,9.778864746E0,9.779501455E0
7.562759792E0,-7.933502197E-3,1.067280579E-1,9.752818909E0,9.753406097E0
7.572776792E0,-1.047821045E-2,1.167572021E-1,9.751920776E0,9.752625332E0
7.582793792E0,-1.047821045E-3,1.100212097E-1,9.782307587E0,9.782926325E0
7.592810792E0,-6.885681152E-3,1.100212097E-1,9.772877197E0,9.773498902E0
7.602826792E0,-7.933502197E-3,1.052311707E-1,9.779463501E0,9.780032868E0
7.612843792E0,-4.790039062E-3,9.580078125E-2,9.836494904E0,9.836962576E0
7.622860792E0,-9.131011963E-3,9.999206543E-2,9.837842102E0,9.838354487E0
7.632877792E0,3.742218018E-3,1.092727661E-1,9.786498871E0,9.787109619E0
7.642893792E0,-1.347198486E-3,1.196012878E-1,9.881102142E0,9.881826037E0
7.652910792E0,-8.532257080E-3,1.107696533E-1,9.942474518E0,9.943095205E0
7.662927792E0,-4.790039062E-3,1.053808594E-1,9.935139771E0,9.935699791E0
7.672944792E0,-1.242416382E-2,1.110690308E-1,9.955497437E0,9.956124743E0
7.682960792E0,-9.131011963E-3,1.160087585E-1,1.004366409E1,1.004433820E1
7.692977792E0,-7.634124756E-3,1.175056458E-1,1.008003845E1,1.008072622E1
7.702994792E0,1.646575928E-3,1.185534668E-1,1.007943970E1,1.008013702E1
7.713011792E0,-1.197509766E-2,1.128652954E-1,1.013467484E1,1.013531036E1
7.723027792E0,-2.245330811E-2,1.122665405E-1,1.018497025E1,1.018561372E1
7.733044792E0,-1.556762695E-2,1.124162292E-1,1.014320709E1,1.014384197E1
7.743061792E0,-8.681945801E-3,1.142124939E-1,1.014889526E1,1.014954161E1
7.753078792E0,-3.592529297E-3,9.654922485E-2,1.019859192E1,1.019904955E1
7.763094792E0,-3.592529297E-3,9.400451660E-2,1.015892441E1,1.015935996E1
7.773111792E0,-2.395019531E-3,1.083746338E-1,1.010593460E1,1.010651597E1
7.783128792E0,-8.681945801E-3,1.097218323E-1,1.010967682E1,1.011027594E1
7.793145792E0,-1.137634277E-2,1.115180969E-1,1.013093262E1,1.013155276E1
7.803162792E0,-3.143463135E-3,1.173559570E-1,1.009156448E1,1.009224732E1
7.813178792E0,-8.981323242E-3,1.094224548E-1,1.006267456E1,1.006327349E1
7.823195792E0,-1.212478638E-2,1.082249451E-1,1.011162277E1,1.011220919E1
7.833212792E0,-2.844085693E-3,1.104702759E-1,1.010069550E1,1.010129998E1
7.843229792E0,-2.844085693E-3,1.182540894E-1,1.008108627E1,1.008178023E1
7.853245792E0,-1.511856079E-2,1.131646729E-1,1.011790970E1,1.011855382E1
7.863262792E0,-3.592529297E-3,9.894424438E-2,1.011686188E1,1.011734635E1
7.873279792E0,2.395019531E-3,1.112187195E-1,1.013512390E1,1.013573440E1
7.883296792E0,1.347198486E-3,1.082249451E-1,1.016715729E1,1.016773336E1
7.893312792E0,1.032852173E-2,9.520202637E-2,1.019455032E1,1.019500007E1
7.903329792E0,2.544708252E-3,1.059796143E-1,1.022014709E1,1.022069688E1
7.913346792E0,-4.640350342E-3,1.052311707E-1,1.023376877E1,1.023431084E1
7.923363792E0,-5.538482666E-3,9.610015869E-2,1.025352768E1,1.025397951E1
7.933379792E0,-4.340972900E-3,1.088237000E-1,1.029139893E1,1.029197519E1
7.943396792E0,-8.532257080E-3,1.155596924E-1,1.030202682E1,1.030267846E1
7.953413792E0,-9.580078125E-3,1.071771240E-1,1.031460068E1,1.031516194E1
7.963430792E0,-1.047821045E-3,1.094224548E-1,1.034977753E1,1.035035600E1
7.973447792E0,-5.089416504E-3,1.140628052E-1,1.036699173E1,1.036762045E1
7.983463792E0,-7.484436035E-4,1.282832336E-1,1.038899597E1,1.038978799E1
7.993480792E0,-1.107696533E-2,1.190025330E-1,1.042492126E1,1.042560635E1
8.003497792E0,-5.089416504E-3,1.257385254E-1,1.043135788E1,1.043211691E1
8.013514792E0,-7.484436035E-3,1.216969299E-1,1.042836411E1,1.042907686E1
8.023530792E0,-3.442840576E-3,1.305285645E-1,1.049871780E1,1.049952976E1
8.033547792E0,-1.212478638E-2,1.178050232E-1,1.045201492E1,1.045268583E1
8.043564792E0,-2.993774414E-3,1.116677856E-1,1.036953644E1,1.037013812E1
8.053581792E0,-7.185058594E-3,1.077758789E-1,1.039169037E1,1.039225173E1
8.063598792E0,-1.167572021E-2,1.091230774E-1,1.041040146E1,1.041097991E1
8.073614792E0,5.837860107E-3,1.049317932E-1,1.040156982E1,1.040210073E1
8.083631792E0,-1.017883301E-2,1.178050232E-1,1.040201889E1,1.040269093E1
8.093648792E0,-1.466949463E-2,1.230441284E-1,1.041249710E1,1.041323441E1
8.103665792E0,-1.257385254E-2,1.155596924E-1,1.047746201E1,1.047810681E1
8.113681792E0,-1.407073975E-2,1.097218323E-1,1.069900131E1,1.069957317E1
8.123698792E0,-2.260299683E-2,9.550140381E-2,1.075244019E1,1.075288805E1
8.133715792E0,-0.000000000E0,9.086105347E-2,1.068867279E1,1.068905897E1
8.143732792E0,-8.681945801E-3,1.080752563E-1,1.072983719E1,1.073038498E1
8.153748792E0,-1.347198486E-2,1.136137390E-1,1.087728058E1,1.087788226E1
8.163765792E0,-1.332229614E-2,1.157093811E-1,1.083476898E1,1.083539501E1
8.173782792E0,-4.041595459E-3,1.127156067E-1,1.074345886E1,1.074405089E1
8.183799792E0,-1.197509766E-3,1.032852173E-1,1.079091019E1,1.079140454E1
8.193816792E0,-1.182540894E-2,1.095721436E-1,1.080812439E1,1.080868626E1
8.203832792E0,-1.047821045E-2,1.134640503E-1,1.075947556E1,1.076007891E1
8.213849792E0,-1.691482544E-2,1.317260742E-1,1.074555450E1,1.074637518E1
8.223866792E0,-1.526824951E-2,1.303788757E-1,1.078956299E1,1.079036150E1
8.233883792E0,-1.332229614E-2,1.242416382E-1,1.077863571E1,1.077935997E1
8.243899792E0,-9.729766846E-3,1.184037781E-1,1.081186661E1,1.081251930E1
8.253916417E0,-7.484436035E-3,1.222956848E-1,1.078237793E1,1.078307405E1
8.263933417E0,-1.302291870E-2,1.249900818E-1,1.082982925E1,1.083055833E1
8.273950417E0,-1.257385254E-2,1.245410156E-1,1.082893112E1,1.082965456E1
8.283967417E0,-3.293151855E-3,1.068777466E-1,1.074375824E1,1.074429034E1
8.293983417E0,-1.122665405E-2,1.209484863E-1,1.077414505E1,1.077482975E1
8.304000417E0,-4.640350342E-3,1.107696533E-1,1.077369598E1,1.077426641E1
8.314017417E0,-1.796264648E-3,1.065783691E-1,1.074286011E1,1.074338892E1
8.324034417E0,-8.981323242E-4,1.083746338E-1,1.071576645E1,1.071631450E1
8.334050417E0,-1.167572021E-2,1.037342834E-1,1.076007431E1,1.076058067E1
8.344067417E0,-5.688171387E-3,1.160087585E-1,1.073402847E1,1.073465685E1
8.354084417E0,-5.388793945E-3,1.106199646E-1,1.065828598E1,1.065886138E1
8.364101417E0,-1.841171265E-2,1.190025330E-1,1.068373306E1,1.068441167E1
8.374117417E0,-1.571731567E-2,1.134640503E-1,1.076875626E1,1.076936546E1
8.384134417E0,8.382568359E-3,1.092727661E-1,1.069166656E1,1.069222824E1
8.394151417E0,-7.035369873E-3,1.082249451E-1,1.074420731E1,1.074475466E1
8.404168417E0,-7.783813477E-3,9.999206543E-2,1.071876022E1,1.071922944E1
8.414185417E0,3.742218018E-3,1.049317932E-1,1.070109695E1,1.070161206E1
8.424201417E0,-1.930984497E-2,1.116677856E-1,1.073073532E1,1.073133371E1
8.434218417E0,-1.002914429E-2,9.505233765E-2,1.068253555E1,1.068296314E1
8.444235417E0,-2.544708252E-2,1.023870850E-1,1.070633606E1,1.070685586E1
8.454252417E0,-2.604583740E-2,9.984237671E-2,1.064840652E1,1.064890644E1
8.464268417E0,-3.338058472E-2,1.043330383E-1,1.067205734E1,1.067261953E1
8.474285417E0,-2.634521484E-2,1.206491089E-1,1.068313431E1,1.068384804E1
8.484302417E0,-2.395019531E-3,1.083746338E-1,1.058508820E1,1.058564324E1
8.494319417E0,-1.137634277E-2,1.079255676E-1,1.053569092E1,1.053624983E1
8.504335417E0,-9.879455566E-3,1.109193420E-1,1.064975372E1,1.065033591E1
8.514352417E0,-6.885681152E-3,1.363664246E-1,1.061742096E1,1.061829888E1
8.524369417E0,6.137237549E-3,1.167572021E-1,1.051593201E1,1.051658195E1
8.534386417E0,1.047821045E-3,1.206491089E-1,1.051473450E1,1.051542671E1
8.544403417E0,-6.885681152E-3,1.109193420E-1,1.068657715E1,1.068715498E1
8.554419417E0,4.191284180E-3,1.216969299E-1,1.061382843E1,1.061452692E1
8.564436417E0,-7.634124756E-3,1.294807434E-1,1.053628967E1,1.053708800E1
8.574453417E0,-7.484436035E-4,1.269360352E-1,1.059466827E1,1.059542869E1
8.584470417E0,8.232879639E-3,1.127156067E-1,1.071471863E1,1.071531464E1
8.594486417E0,1.152603149E-2,1.179547119E-1,1.061023590E1,1.061089780E1
8.604503417E0,7.484436035E-4,1.076261902E-1,1.055634796E1,1.055689662E1
8.614520417E0,2.993774414E-4,1.005908203E-1,1.065095123E1,1.065142623E1
8.624537417E0,-6.436614990E-3,9.759704590E-2,1.070903046E1,1.070947711E1
8.634553417E0,-8.232879639E-3,9.385482788E-2,1.050725006E1,1.050767245E1
8.644570417E0,6.436614990E-3,9.699829102E-2,1.054407349E1,1.054452160E1
8.654587417E0,-7.634124756E-3,1.121168518E-1,1.074600357E1,1.074659114E1
8.664604417E0,-1.302291870E-2,1.210981750E-1,1.057670563E1,1.057740688E1
8.674621417E0,-1.721420288E-2,1.172062683E-1,1.042836411E1,1.042903694E1
8.684637417E0,-3.787124634E-2,1.191522217E-1,1.070588699E1,1.070661701E1
8.694654417E0,-2.215393066E-2,1.160087585E-1,1.070573730E1,1.070638875E1
8.704671417E0,-2.125579834E-2,1.166075134E-1,1.041848465E1,1.041915887E1
8.714688417E0,-3.607498169E-2,1.029858398E-1,1.062804886E1,1.062860904E1
8.724704417E0,-2.993774414E-2,9.909393311E-2,1.076187057E1,1.076236843E1
8.734721417E0,-1.197509766E-3,1.083746338E-1,1.048928741E1,1.048984733E1
8.744738417E0,-7.035369873E-3,1.210981750E-1,1.054811508E1,1.054881254E1
8.754755417E0,-1.002914429E-2,1.080752563E-1,1.072878937E1,1.072933838E1
8.764771417E0,1.496887207E-3,1.056802368E-1,1.056787399E1,1.056840249E1
8.774788417E0,-7.484436035E-4,1.255888367E-1,1.057910065E1,1.057984611E1
8.784805417E0,-1.002914429E-2,1.213975525E-1,1.066966232E1,1.067035763E1
8.794822417E0,5.538482666E-3,1.040336609E-1,1.054437286E1,1.054488752E1
8.804838417E0,-1.422042847E-2,1.124162292E-1,1.066891388E1,1.066951559E1
8.814855417E0,-1.212478638E-2,1.261875916E-1,1.065140030E1,1.065215465E1
8.824872417E0,1.422042847E-2,1.089733887E-1,1.049871780E1,1.049929297E1
8.834889417E0,-9.131011963E-3,1.160087585E-1,1.077219910E1,1.077282761E1
8.844905417E0,4.191284180E-3,9.190887451E-2,1.070064789E1,1.070104341E1
8.854922417E0,2.829116821E-2,8.981323242E-2,1.050171158E1,1.050213373E1
8.864939417E0,-1.646575928E-2,1.270857239E-1,1.079674805E1,1.079750852E1
8.874956417E0,-8.083190918E-3,1.233435059E-1,1.065005310E1,1.065077039E1
8.884973417E0,-9.580078125E-3,9.789642334E-2,1.057431061E1,1.057476810E1
8.894989417E0,-3.712280273E-2,1.019380188E-1,1.069960007E1,1.070015005E1
8.905006417E0,-4.790039062E-3,1.004411316E-1,1.059047699E1,1.059095436E1
8.915023417E0,-1.706451416E-2,1.194515991E-1,1.068388275E1,1.068456412E1
8.925040417E0,-1.451980591E-2,1.196012878E-1,1.058972855E1,1.059041387E1
8.935056417E0,-7.185058594E-3,1.107696533E-1,1.056338333E1,1.056396653E1
8.945073417E0,-1.107696533E-2,1.128652954E-1,1.067984116E1,1.068044327E1
8.955090417E0,8.681945801E-3,1.130149841E-1,1.050725006E1,1.050786142E1
8.965107417E0,-1.002914429E-2,1.294807434E-1,1.061263092E1,1.061342550E1
8.975123417E0,3.442840576E-3,1.053808594E-1,1.061936691E1,1.061989033E1
8.985140417E0,7.933502197E-3,9.864486694E-2,1.056009018E1,1.056055388E1
8.995157417E0,-1.826202393E-2,1.191522217E-1,1.060559555E1,1.060628058E1
9.005174417E0,3.487747192E-2,8.681945801E-2,1.060709244E1,1.060750508E1
9.015190417E0,-1.002914429E-2,9.475296021E-2,1.062445633E1,1.062488358E1
9.025207417E0,2.888992310E-2,1.019380188E-1,1.061592407E1,1.061645279E1
9.035224417E0,-3.323089600E-2,1.065783691E-1,1.070304291E1,1.070362512E1
9.045241417E0,-3.158432007E-2,1.104702759E-1,1.065783691E1,1.065845622E1
9.055257417E0,-1.796264648E-3,8.472381592E-2,1.067220703E1,1.067254348E1
9.065274417E0,-5.343887329E-2,9.445358276E-2,1.072235275E1,1.072290193E1
9.075291417E0,-1.092727661E-2,1.097218323E-1,1.065798660E1,1.065855697E1
9.085308417E0,-2.469863892E-2,1.305285645E-1,1.063822769E1,1.063905711E1
9.095324417E0,1.047821045E-3,1.007405090E-1,1.073402847E1,1.073450125E1
9.105341417E0,-3.023712158E-2,1.234931946E-1,1.059511734E1,1.059588016E1
9.115358417E0,-4.281097412E-2,1.303788757E-1,1.065843567E1,1.065931904E1
9.125375417E0,-1.691482544E-2,1.384620667E-1,1.063882645E1,1.063974088E1
9.135391417E0,-2.095642090E-2,1.122665405E-1,1.064122147E1,1.064183430E1
9.145408417E0,-5.388793945E-3,1.169068909E-1,1.060903839E1,1.060968387E1
9.155425417E0,2.993774414E-3,1.083746338E-1,1.059137512E1,1.059192999E1
9.165442417E0,5.239105225E-3,1.100212097E-1,1.064840652E1,1.064897618E1
9.175458417E0,1.437011719E-2,1.134640503E-1,1.058149567E1,1.058211374E1
9.185475417E0,-2.125579834E-2,1.139131165E-1,1.059391983E1,1.059455357E1
9.195492417E0,-1.182540894E-2,1.010398865E-1,1.064032333E1,1.064080963E1
9.205509417E0,-9.280700684E-3,1.073268127E-1,1.064900528E1,1.064955016E1
9.215525417E0,-5.987548828E-3,1.047821045E-1,1.061053528E1,1.061105433E1
9.225542417E0,-1.556762695E-2,1.068777466E-1,1.067564987E1,1.067619620E1
9.235559417E0,-1.392105103E-2,1.055305481E-1,1.065753754E1,1.065806910E1
9.245576417E0,-2.993774414E-3,1.143621826E-1,1.064316742E1,1.064378224E1
9.255591542E0,4.640350342E-3,1.047821045E-1,1.064646057E1,1.064697720E1
9.265608542E0,-6.436614990E-3,1.290316772E-1,1.065634003E1,1.065712313E1
9.275625542E0,-2.020797729E-2,1.140628052E-1,1.070199509E1,1.070262199E1
9.285642542E0,5.987548828E-3,1.155596924E-1,1.061742096E1,1.061805150E1
9.295658542E0,1.407073975E-2,1.125659180E-1,1.059661423E1,1.059722144E1
9.305675542E0,9.580078125E-3,1.351689148E-1,1.071980804E1,1.072066448E1
9.315692542E0,-7.035369873E-3,1.296304321E-1,1.067579956E1,1.067658887E1
9.325709542E0,-7.185058594E-3,9.939331055E-2,1.060364960E1,1.060411785E1
9.335725542E0,2.844085693E-3,1.094224548E-1,1.069196594E1,1.069252623E1
9.345742542E0,2.095642090E-3,1.219963074E-1,1.071112610E1,1.071182103E1
9.355759542E0,3.143463135E-3,1.088237000E-1,1.065020279E1,1.065075922E1
9.365776542E0,-5.089416504E-3,1.097218323E-1,1.067609894E1,1.067666396E1
9.375792542E0,-1.152603149E-2,1.124162292E-1,1.071172485E1,1.071232092E1
9.385809542E0,-8.083190918E-3,1.264869690E-1,1.068298462E1,1.068373646E1
9.395826542E0,-2.260299683E-2,1.182540894E-1,1.064496368E1,1.064564450E1
9.405843542E0,-1.496887207E-3,1.068777466E-1,1.061607376E1,1.061661185E1
9.415859542E0,-4.790039062E-3,9.819580078E-2,1.063822769E1,1.063868196E1
9.425876542E0,-2.245330811E-2,1.299298096E-1,1.060155396E1,1.060237389E1
9.435893542E0,-2.514770508E-2,1.246907043E-1,1.055574921E1,1.055651559E1
9.445910542E0,-1.362167358E-2,9.639953613E-2,1.063014450E1,1.063059032E1
9.455926542E0,-1.481918335E-2,9.355545044E-2,1.062191162E1,1.062233396E1
9.465943542E0,-3.188369751E-2,1.194515991E-1,1.059391983E1,1.059464122E1
9.475960542E0,-2.080673218E-2,8.981323242E-2,1.058927948E1,1.058968079E1
9.485977542E0,-7.334747314E-3,8.128097534E-2,1.058942917E1,1.058974365E1
9.495993542E0,-1.017883301E-2,9.310638428E-2,1.058344162E1,1.058385605E1
9.506010542E0,-6.885681152E-3,9.954299927E-2,1.061083466E1,1.061130380E1
9.516027542E0,-4.490661621E-4,8.247848511E-2,1.065678909E1,1.065710827E1
9.526044542E0,1.197509766E-2,8.113128662E-2,1.067774551E1,1.067806045E1
9.536060542E0,-1.646575928E-3,9.550140381E-2,1.063598236E1,1.063641124E1
9.546077542E0,-1.826202393E-2,1.414558411E-1,1.068163742E1,1.068258963E1
9.556094542E0,-5.388793945E-3,7.888595581E-2,1.068118835E1,1.068148102E1
9.566111542E0,-2.484832764E-2,7.484436035E-2,1.068882248E1,1.068911339E1
9.576127542E0,-4.445755005E-2,1.140628052E-1,1.063717987E1,1.063788430E1
9.586144542E0,1.511856079E-2,1.293310547E-1,1.071486832E1,1.071565948E1
9.596161542E0,-8.232879639E-3,1.440005493E-1,1.066187851E1,1.066285409E1
9.606178542E0,-3.128494263E-2,1.360670471E-1,1.058868073E1,1.058960115E1
9.616194542E0,2.844085693E-3,1.272354126E-1,1.062924637E1,1.063000825E1
9.626211542E0,-1.392105103E-2,1.311273193E-1,1.061532532E1,1.061614430E1
9.636228542E0,-5.388793945E-3,1.281335449E-1,1.061742096E1,1.061819547E1
9.646244542E0,2.993774414E-4,1.297801208E-1,1.061128372E1,1.061207733E1
9.656261542E0,-7.484436035E-3,1.062789917E-1,1.058703415E1,1.058757023E1
9.666278542E0,-1.362167358E-2,1.029858398E-1,1.060918808E1,1.060969667E1
9.676295542E0,4.490661621E-3,9.834548950E-2,1.061906754E1,1.061952387E1
9.686311542E0,9.879455566E-3,1.202000427E-1,1.058389069E1,1.058457782E1
9.696328542E0,-0.000000000E0,1.149609375E-1,1.062280975E1,1.062343179E1
